CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Voucher
12999.0,272,28,4558.8,1,2,2,122,Low Value,10
13000.0,13,31,5348.5,5,3,3,533,Other,15
13001.0,98,315,89680.0,4,5,5,455,High Value,100
13002.0,394,7,1209.5,1,1,1,111,Low Value,10
13003.0,181,6,1490.5,2,1,1,211,Low Value,10
13004.0,6,404,56559.1,5,5,5,555,High Value,100
13005.0,249,26,5137.0,1,2,3,123,Other,15
13006.0,132,4,815.7,3,1,1,311,Other,15
13008.0,399,14,2294.7,1,2,1,121,Low Value,10
13011.0,20,3,505.5,5,1,1,511,Recent,50
13012.0,85,89,16618.4,4,4,4,444,High Value,100
13013.0,21,219,48109.4,5,5,5,555,High Value,100
13014.0,86,110,34662.8,4,4,5,445,High Value,100
13015.0,129,176,33462.8,3,5,5,355,Other,15
13016.0,149,47,7898.9,2,3,3,233,Other,15
13017.0,386,1,2040.0,1,1,1,111,Low Value,10
13018.0,93,458,72777.0,4,5,5,455,High Value,100
13021.0,7,131,26163.8,5,5,5,555,High Value,100
13023.0,139,40,6899.0,3,3,3,333,Other,15
13026.0,107,40,9753.6,3,3,4,334,Other,15
13027.0,3,26,69120.0,5,2,5,525,Other,15
13028.0,98,45,6613.2,4,3,3,433,Other,15
13029.0,2,10,12475.0,5,1,4,514,Other,15
13030.0,17,99,7994.8,5,4,3,543,Other,15
13032.0,128,71,10101.8,3,4,4,344,Other,15
13033.0,6,11,1905.5,5,1,1,511,Recent,50
13034.0,18,37,6427.7,5,3,3,533,Other,15
13035.0,149,27,9218.8,2,2,3,223,Other,15
13037.0,214,48,8810.7,2,3,3,233,Other,15
13038.0,156,28,9084.6,2,2,3,223,Other,15
13040.0,109,43,6769.9,3,3,3,333,Other,15
13043.0,377,13,5164.2,1,1,3,113,Other,15
13044.0,367,33,5604.7,1,3,3,133,Other,15
13045.0,175,18,3052.8,2,2,2,222,Low Value,10
13046.0,106,35,6293.1,3,3,3,333,Other,15
13047.0,22,152,28103.9,5,5,5,555,High Value,100
13048.0,90,136,18359.1,4,5,4,454,High Value,100
13049.0,140,14,6566.8,2,2,3,223,Other,15
13050.0,3,403,58368.6,5,5,5,555,High Value,100
13052.0,288,18,3481.5,1,2,2,122,Low Value,10
13055.0,154,76,12144.1,2,4,4,244,Frequent,70
13058.0,100,8,2714.0,4,1,2,412,Recent,50
13059.0,325,8,1834.0,1,1,1,111,Low Value,10
13061.0,148,10,2486.1,2,1,1,211,Low Value,10
13062.0,267,11,3469.8,1,1,2,112,Low Value,10
13064.0,88,69,11194.9,4,4,4,444,High Value,100
13065.0,21,14,2058.6,5,2,1,521,Recent,50
13066.0,100,48,4708.0,4,3,2,432,Other,15
13067.0,158,15,1154.6,2,2,1,221,Low Value,10
13068.0,86,2,3440.0,4,1,2,412,Recent,50
13069.0,11,425,44361.2,5,5,5,555,High Value,100
13070.0,268,9,2288.0,1,1,1,111,Low Value,10
13072.0,370,7,1771.5,1,1,1,111,Low Value,10
13075.0,205,22,9196.1,2,2,3,223,Other,15
13077.0,15,112,7292.7,5,4,3,543,Other,15
13078.0,8,341,122448.7,5,5,5,555,High Value,100
13079.0,97,6,2201.0,4,1,1,411,Recent,50
13080.0,256,6,580.8,1,1,1,111,Low Value,10
13081.0,20,1028,283373.8,5,5,5,555,High Value,100
13082.0,202,69,31786.3,2,4,5,245,Frequent,70
13083.0,151,18,3037.5,2,2,2,222,Low Value,10
13085.0,233,22,4160.8,1,2,2,122,Low Value,10
13089.0,7,1761,572034.2,5,5,5,555,High Value,100
13090.0,14,155,89108.2,5,5,5,555,High Value,100
13091.0,104,21,3458.2,3,2,2,322,Other,15
13092.0,8,25,4778.3,5,2,2,522,Recent,50
13093.0,7,159,78324.7,5,5,5,555,High Value,100
13094.0,17,24,19273.199999999997,5,2,4,524,Other,15
13095.0,146,6,744.0,2,1,1,211,Low Value,10
13097.0,9,423,60104.2,5,5,5,555,High Value,100
13098.0,85,572,288824.4,4,5,5,455,High Value,100
13099.0,174,1,2073.6,2,1,1,211,Low Value,10
13101.0,310,8,1011.9,1,1,1,111,Low Value,10
13102.0,9,304,64240.9,5,5,5,555,High Value,100
13103.0,115,8,2439.4,3,1,1,311,Other,15
13104.0,3,20,10984.8,5,2,4,524,Other,15
13106.0,209,1,765.0,2,1,1,211,Low Value,10
13107.0,120,58,15316.2,3,3,4,334,Other,15
13108.0,21,10,3500.6,5,1,2,512,Recent,50
13109.0,135,47,7865.4,3,3,3,333,Other,15
13110.0,107,145,14886.7,3,5,4,354,Other,15
13113.0,15,194,117929.09999999999,5,5,5,555,High Value,100
13115.0,87,120,22947.8,4,4,5,445,High Value,100
13116.0,214,30,5011.4,2,3,3,233,Other,15
13117.0,14,76,9849.1,5,4,4,544,High Value,100
13118.0,95,60,7742.6,4,4,3,443,Other,15
13120.0,314,1,306.0,1,1,1,111,Low Value,10
13121.0,372,50,2837.3,1,3,2,132,Other,15
13122.0,170,55,9223.9,2,3,3,233,Other,15
13124.0,8,235,38663.3,5,5,5,555,High Value,100
13126.0,15,121,17794.7,5,5,4,554,High Value,100
13127.0,154,15,2591.7,2,2,2,222,Low Value,10
13130.0,170,2,640.0,2,1,1,211,Low Value,10
13131.0,99,44,10733.0,4,3,4,434,Other,15
13132.0,366,3,773.0,1,1,1,111,Low Value,10
13133.0,377,7,1098.0,1,1,1,111,Low Value,10
13134.0,161,98,17935.8,2,4,4,244,Frequent,70
13135.0,272,1,30960.0,1,1,5,115,Other,15
13136.0,132,127,26076.1,3,5,5,355,Other,15
13137.0,86,704,36504.1,4,5,5,455,High Value,100
13138.0,21,63,9623.9,5,4,4,544,High Value,100
13139.0,93,170,50649.4,4,5,5,455,High Value,100
13140.0,15,46,4237.2,5,3,2,532,Other,15
13141.0,160,135,23887.5,2,5,5,255,Frequent,70
13142.0,95,23,3070.9,4,2,2,422,Recent,50
13144.0,408,3,1109.5,1,1,1,111,Low Value,10
13145.0,20,6,6185.2,5,1,3,513,Other,15
13146.0,103,17,2289.1,4,2,1,421,Recent,50
13147.0,86,4,7128.0,4,1,3,413,Other,15
13148.0,13,319,37071.2,5,5,5,555,High Value,100
13149.0,90,86,16760.6,4,4,4,444,High Value,100
13151.0,371,74,12578.7,1,4,4,144,Frequent,70
13153.0,384,15,4862.2,1,2,2,122,Low Value,10
13155.0,17,85,9717.6,5,4,4,544,High Value,100
13157.0,125,87,17412.2,3,4,4,344,Other,15
13158.0,170,79,12010.6,2,4,4,244,Frequent,70
13159.0,126,121,14378.5,3,5,4,354,Other,15
13160.0,98,4,918.0,4,1,1,411,Recent,50
13161.0,389,8,1127.5,1,1,1,111,Low Value,10
13162.0,198,79,16882.9,2,4,4,244,Frequent,70
13165.0,1,42,10214.8,5,3,4,534,Other,15
13166.0,387,41,4172.0,1,3,2,132,Other,15
13167.0,94,65,7913.3,4,4,3,443,Other,15
13168.0,113,131,13191.9,3,5,4,354,Other,15
13169.0,139,13,7128.8,3,1,3,313,Other,15
13170.0,103,32,1160.1,4,3,1,431,Other,15
13171.0,97,46,4684.1,4,3,2,432,Other,15
13173.0,16,43,3536.5,5,3,2,532,Other,15
13174.0,17,314,28170.3,5,5,5,555,High Value,100
13176.0,122,72,4928.4,3,4,3,343,Other,15
13177.0,140,17,2824.5,2,2,2,222,Low Value,10
13178.0,9,265,57254.7,5,5,5,555,High Value,100
13182.0,121,11,1211.8,3,1,1,311,Other,15
13183.0,113,94,39577.8,3,4,5,345,Other,15
13184.0,90,181,17012.9,4,5,4,454,High Value,100
13185.0,371,1,714.0,1,1,1,111,Low Value,10
13186.0,115,79,15758.9,3,4,4,344,Other,15
13187.0,412,37,2360.2,1,3,1,131,Other,15
13188.0,87,2,1146.0,4,1,1,411,Recent,50
13189.0,94,29,2606.7999999999997,4,2,2,422,Recent,50
13192.0,171,63,9119.4,2,4,3,243,Other,15
13193.0,137,29,1178.8,3,2,1,321,Other,15
13194.0,211,3,607.0,2,1,1,211,Low Value,10
13196.0,87,110,17977.8,4,4,4,444,High Value,100
13198.0,11,226,34012.4,5,5,5,555,High Value,100
13199.0,7,119,98171.2,5,4,5,545,High Value,100
13200.0,95,46,8700.9,4,3,3,433,Other,15
13203.0,85,57,8694.6,4,3,3,433,Other,15
13207.0,91,8,2502.6,4,1,2,412,Recent,50
13208.0,134,149,12239.0,3,5,4,354,Other,15
13209.0,11,321,58916.1,5,5,5,555,High Value,100
13210.0,169,22,3534.8,2,2,2,222,Low Value,10
13211.0,11,56,11974.2,5,3,4,534,Other,15
13212.0,95,142,7880.8,4,5,3,453,Other,15
13213.0,132,90,15205.8,3,4,4,344,Other,15
13216.0,371,5,3337.4,1,1,2,112,Low Value,10
13217.0,198,4,5339.799999999999,2,1,3,213,Other,15
13218.0,202,5,626.4,2,1,1,211,Low Value,10
13220.0,154,21,8192.9,2,2,3,223,Other,15
13221.0,8,66,8474.1,5,4,3,543,Other,15
13223.0,277,5,1632.0,1,1,1,111,Low Value,10
13224.0,136,108,21559.5,3,4,5,345,Other,15
13225.0,11,32,64638.4,5,3,5,535,Other,15
13226.0,377,16,1082.1,1,2,1,121,Low Value,10
13227.0,277,9,2577.0,1,1,2,112,Low Value,10
13228.0,157,2,3579.9999999999995,2,1,2,212,Low Value,10
13229.0,301,10,1609.5,1,1,1,111,Low Value,10
13230.0,13,611,28069.7,5,5,5,555,High Value,100
13232.0,88,207,13576.0,4,5,4,454,High Value,100
13233.0,150,43,6051.2,2,3,3,233,Other,15
13235.0,287,58,10310.7,1,3,4,134,Other,15
13236.0,100,36,7448.5,4,3,3,433,Other,15
13238.0,9,31,7007.3,5,3,3,533,Other,15
13239.0,366,22,3295.6,1,2,2,122,Low Value,10
13240.0,14,67,6636.5,5,4,3,543,Other,15
13242.0,188,13,2704.0,2,1,2,212,Low Value,10
13243.0,279,58,6000.7,1,3,3,133,Other,15
13244.0,168,27,1217.4,2,2,1,221,Low Value,10
13245.0,126,16,4305.0,3,2,2,322,Other,15
13246.0,93,141,19873.0,4,5,4,454,High Value,100
13247.0,93,25,5011.2,4,2,3,423,Other,15
13248.0,200,26,4656.8,2,2,2,222,Low Value,10
13249.0,168,23,7114.099999999999,2,2,3,223,Other,15
13253.0,232,36,10304.0,1,3,4,134,Other,15
13255.0,22,13,3995.1,5,1,2,512,Recent,50
13256.0,90,1,0.0,4,1,1,411,Recent,50
13258.0,87,38,6985.8,4,3,3,433,Other,15
13259.0,137,87,2923.2,3,4,2,342,Other,15
13260.0,137,8,5576.2,3,1,3,313,Other,15
13261.0,361,9,9441.0,1,1,4,114,Other,15
13262.0,367,11,2002.9,1,1,1,111,Low Value,10
13263.0,87,1625,72102.6,4,5,5,455,High Value,100
13265.0,129,91,21076.6,3,4,5,345,Other,15
13266.0,87,187,38342.6,4,5,5,455,High Value,100
13267.0,9,211,45214.9,5,5,5,555,High Value,100
13268.0,93,384,27572.7,4,5,5,455,High Value,100
13269.0,11,316,53462.3,5,5,5,555,High Value,100
13270.0,15,1,5900.0,5,1,3,513,Other,15
13271.0,113,96,2173.8,3,4,1,341,Other,15
13272.0,107,15,2765.6,3,2,2,322,Other,15
13273.0,189,16,1389.8,2,2,1,221,Low Value,10
13276.0,139,30,5909.3,3,3,3,333,Other,15
13277.0,91,8,2584.0,4,1,2,412,Recent,50
13278.0,116,46,5427.3,3,3,3,333,Other,15
13279.0,153,9,1377.5,2,1,1,211,Low Value,10
13280.0,198,85,8148.6,2,4,3,243,Other,15
13282.0,94,37,11321.4,4,3,4,434,Other,15
13283.0,135,7,936.6,3,1,1,311,Other,15
13284.0,407,13,2011.9,1,1,1,111,Low Value,10
13285.0,99,187,27091.2,4,5,5,455,High Value,100
13291.0,231,42,3611.1,1,3,2,132,Other,15
13292.0,114,31,5789.4,3,3,3,333,Other,15
13294.0,266,54,8737.4,1,3,3,133,Other,15
13295.0,8,10,2012.0,5,1,1,511,Recent,50
13296.0,213,5,874.0,2,1,1,211,Low Value,10
13297.0,99,59,20898.5,4,4,5,445,High Value,100
13298.0,380,2,3600.0,1,1,2,112,Low Value,10
13299.0,372,5,1425.0,1,1,1,111,Low Value,10
13300.0,246,20,3718.9,1,2,2,122,Low Value,10
13301.0,179,81,6180.9,2,4,3,243,Other,15
13302.0,230,1,637.5,2,1,1,211,Low Value,10
13304.0,1,21,3004.2,5,2,2,522,Recent,50
13305.0,21,81,20008.6,5,4,4,544,High Value,100
13307.0,195,1,150.0,2,1,1,211,Low Value,10
13308.0,98,54,13855.1,4,3,4,434,Other,15
13309.0,121,107,14567.9,3,4,4,344,Other,15
13310.0,103,72,11320.3,4,4,4,444,High Value,100
13311.0,236,26,5985.7,1,2,3,123,Other,15
13313.0,97,78,15553.2,4,4,4,444,High Value,100
13314.0,139,62,7759.400000000001,3,4,3,343,Other,15
13316.0,113,76,43552.5,3,4,5,345,Other,15
13317.0,7,124,22736.8,5,5,5,555,High Value,100
13318.0,113,20,6407.6,3,2,3,323,Other,15
13319.0,3,476,108455.5,5,5,5,555,High Value,100
13320.0,153,106,15487.0,2,4,4,244,Frequent,70
13321.0,148,11,5673.6,2,1,3,213,Other,15
13322.0,93,25,1994.8,4,2,1,421,Recent,50
13323.0,97,21,7878.5,4,2,3,423,Other,15
13324.0,9,75,71219.5,5,4,5,545,High Value,100
13325.0,157,12,6753.0,2,1,3,213,Other,15
13327.0,14,108,36277.7,5,4,5,545,High Value,100
13328.0,392,17,13084.8,1,2,4,124,Other,15
13329.0,15,17,7890.0,5,2,3,523,Other,15
13330.0,168,53,11409.3,2,3,4,234,Other,15
13332.0,90,21,3509.0,4,2,2,422,Recent,50
13334.0,158,268,35368.2,2,5,5,255,Frequent,70
13336.0,154,51,7951.2,2,3,3,233,Other,15
13338.0,233,19,4870.2,1,2,2,122,Low Value,10
13339.0,277,54,8601.2,1,3,3,133,Other,15
13340.0,121,134,107364.8,3,5,5,355,Other,15
13341.0,364,42,7758.5,1,3,3,133,Other,15
13343.0,253,19,3534.3,1,2,2,122,Low Value,10
13344.0,144,119,25437.2,2,4,5,245,Frequent,70
13345.0,363,20,3895.0,1,2,2,122,Low Value,10
13347.0,146,8,3413.6,2,1,2,212,Low Value,10
13348.0,139,14,2337.6,3,2,1,321,Other,15
13349.0,86,16,2473.2,4,2,1,421,Recent,50
13350.0,92,40,9791.2,4,3,4,434,Other,15
13351.0,142,16,3739.4,2,2,2,222,Low Value,10
13352.0,136,24,3979.8,3,2,2,322,Other,15
13354.0,147,51,7435.3,2,3,3,233,Other,15
13355.0,198,32,6747.0,2,3,3,233,Other,15
13356.0,156,42,7682.4,2,3,3,233,Other,15
13357.0,361,90,6099.5,1,4,3,143,Other,15
13358.0,372,29,4390.3,1,2,2,122,Low Value,10
13359.0,139,23,4395.6,3,2,2,322,Other,15
13362.0,85,166,30907.4,4,5,5,455,High Value,100
13363.0,93,60,9925.0,4,4,4,444,High Value,100
13364.0,146,10,1349.6,2,1,1,211,Low Value,10
13365.0,109,128,22253.7,3,5,5,355,Other,15
13366.0,126,1,561.6,3,1,1,311,Other,15
13368.0,360,29,6234.0,1,2,3,123,Other,15
13369.0,14,14,3082.8,5,2,2,522,Recent,50
13370.0,21,39,7548.7,5,3,3,533,Other,15
13372.0,165,23,3786.4,2,2,2,222,Low Value,10
13373.0,136,158,33122.5,3,5,5,355,Other,15
13375.0,174,37,7786.5,2,3,3,233,Other,15
13376.0,175,53,10197.6,2,3,4,234,Other,15
13379.0,103,97,5725.6,4,4,3,443,Other,15
13381.0,107,172,36393.1,3,5,5,355,Other,15
13382.0,384,15,2229.9,1,2,1,121,Low Value,10
13384.0,106,152,41519.3,3,5,5,355,Other,15
13385.0,405,35,5345.7,1,3,3,133,Other,15
13388.0,207,35,6771.0,2,3,3,233,Other,15
13389.0,87,51,7979.6,4,3,3,433,Other,15
13390.0,150,13,5440.8,2,1,3,213,Other,15
13391.0,279,1,598.0,1,1,1,111,Low Value,10
13394.0,129,155,25200.2,3,5,5,355,Other,15
13395.0,261,21,3077.2,1,2,2,122,Low Value,10
13396.0,104,43,13609.9,3,3,4,334,Other,15
13397.0,148,38,15441.3,2,3,4,234,Other,15
13398.0,268,26,4573.4,1,2,2,122,Low Value,10
13402.0,20,39,6212.3,5,3,3,533,Other,15
13403.0,93,3,750.0,4,1,1,411,Recent,50
13404.0,288,11,2524.9,1,1,2,112,Low Value,10
13405.0,149,27,5724.51,2,2,3,223,Other,15
13408.0,7,478,281170.4,5,5,5,555,High Value,100
13410.0,100,28,10030.6,4,2,4,424,Other,15
13411.0,183,18,2135.5,2,2,1,221,Low Value,10
13414.0,209,24,13905.0,2,2,4,224,Other,15
13416.0,119,19,7125.0,3,2,3,323,Other,15
13417.0,280,28,6408.3,1,2,3,123,Other,15
13418.0,8,304,61274.3,5,5,5,555,High Value,100
13419.0,139,16,2210.6,3,2,1,321,Other,15
13420.0,226,8,1598.5,2,1,1,211,Low Value,10
13421.0,116,104,18510.8,3,4,4,344,Other,15
13422.0,140,127,26263.0,2,5,5,255,Frequent,70
13425.0,184,78,16242.1,2,4,4,244,Frequent,70
13426.0,8,135,33349.3,5,5,5,555,High Value,100
13427.0,95,29,5826.0,4,2,3,423,Other,15
13428.0,86,74,2184.7,4,4,1,441,Other,15
13429.0,86,67,10068.0,4,4,4,444,High Value,100
13430.0,94,49,6794.5,4,3,3,433,Other,15
13431.0,144,46,12691.0,2,3,4,234,Other,15
13434.0,150,10,5342.4,2,1,3,213,Other,15
13435.0,100,101,38098.9,4,4,5,445,High Value,100
13436.0,380,12,1968.9,1,1,1,111,Low Value,10
13437.0,90,167,34080.6,4,5,5,455,High Value,100
13441.0,167,13,2966.4,2,1,2,212,Low Value,10
13447.0,99,59,11291.4,4,4,4,444,High Value,100
13448.0,13,195,35393.7,5,5,5,555,High Value,100
13449.0,99,19,2918.8,4,2,2,422,Recent,50
13450.0,103,71,20437.2,4,4,4,444,High Value,100
13451.0,103,443,29761.5,4,5,5,455,High Value,100
13452.0,363,2,5900.0,1,1,3,113,Other,15
13453.0,241,17,3569.8,1,2,2,122,Low Value,10
13455.0,15,46,10583.4,5,3,4,534,Other,15
13456.0,93,63,17667.2,4,4,4,444,High Value,100
13458.0,8,382,96465.7,5,5,5,555,High Value,100
13460.0,104,17,1834.4,3,2,1,321,Other,15
13461.0,114,27,14450.0,3,2,4,324,Other,15
13462.0,328,9,1515.0,1,1,1,111,Low Value,10
13464.0,144,41,6746.8,2,3,3,233,Other,15
13466.0,259,17,3079.0,1,2,2,122,Low Value,10
13467.0,86,99,10837.1,4,4,4,444,High Value,100
13468.0,7,297,56025.7,5,5,5,555,High Value,100
13470.0,175,10,1650.0,2,1,1,211,Low Value,10
13471.0,97,260,25315.8,4,5,5,455,High Value,100
13473.0,136,21,4226.4,3,2,2,322,Other,15
13474.0,312,64,2295.9,1,4,1,141,Other,15
13475.0,267,86,14317.8,1,4,4,144,Frequent,70
13476.0,254,58,12384.7,1,3,4,134,Other,15
13477.0,113,79,14545.8,3,4,4,344,Other,15
13479.0,277,15,3009.5,1,2,2,122,Low Value,10
13481.0,121,109,18045.6,3,4,4,344,Other,15
13482.0,307,11,1846.4,1,1,1,111,Low Value,10
13483.0,141,10,1403.4,2,1,1,211,Low Value,10
13484.0,326,8,3138.0,1,1,2,112,Low Value,10
13485.0,309,23,4542.4,1,2,2,122,Low Value,10
13486.0,154,69,11224.1,2,4,4,244,Frequent,70
13487.0,2,34,5754.0,5,3,3,533,Other,15
13488.0,16,422,89683.1,5,5,5,555,High Value,100
13489.0,181,14,4495.2,2,2,2,222,Low Value,10
13491.0,8,86,12158.2,5,4,4,544,High Value,100
13492.0,212,50,12698.4,2,3,4,234,Other,15
13493.0,362,8,6186.3,1,1,3,113,Other,15
13494.0,387,18,3162.6,1,2,2,122,Low Value,10
13495.0,8,48,20448.7,5,3,5,535,Other,15
13496.0,8,35,6533.3,5,3,3,533,Other,15
13497.0,17,19,3480.5,5,2,2,522,Recent,50
13499.0,93,42,11591.1,4,3,4,434,Other,15
13500.0,99,65,11667.7,4,4,4,444,High Value,100
13501.0,363,52,13403.2,1,3,4,134,Other,15
13502.0,93,18,2920.0,4,2,2,422,Recent,50
13503.0,147,17,2168.5,2,2,1,221,Low Value,10
13504.0,140,22,2959.3,2,2,2,222,Low Value,10
13505.0,148,215,43936.3,2,5,5,255,Frequent,70
13506.0,18,26,4585.2,5,2,2,522,Recent,50
13507.0,174,162,24791.6,2,5,5,255,Frequent,70
13508.0,319,12,1109.7,1,1,1,111,Low Value,10
13509.0,128,29,6662.2,3,2,3,323,Other,15
13510.0,121,115,17915.6,3,4,4,344,Other,15
13512.0,364,15,2512.1,1,2,2,122,Low Value,10
13513.0,202,10,2051.0,2,1,1,211,Low Value,10
13514.0,149,4,1522.0,2,1,1,211,Low Value,10
13515.0,148,59,8911.2,2,4,3,243,Other,15
13516.0,97,44,13894.1,4,3,4,434,Other,15
13517.0,135,141,21284.2,3,5,5,355,Other,15
13518.0,161,38,6594.4,2,3,3,233,Other,15
13519.0,153,8,1227.5,2,1,1,211,Low Value,10
13520.0,21,93,36243.5,5,4,5,545,High Value,100
13521.0,86,436,10936.5,4,5,4,454,High Value,100
13522.0,106,5,1258.0,3,1,1,311,Other,15
13523.0,15,172,39648.8,5,5,5,555,High Value,100
13524.0,116,27,6801.8,3,2,3,323,Other,15
13525.0,90,6,6287.8,4,1,3,413,Other,15
13527.0,109,223,22875.1,3,5,5,355,Other,15
13529.0,154,15,3077.6,2,2,2,222,Low Value,10
13531.0,15,22,4838.0,5,2,2,522,Recent,50
13532.0,109,66,2103.1,3,4,1,341,Other,15
13533.0,258,76,2707.9,1,4,2,142,Other,15
13534.0,7,296,58700.8,5,5,5,555,High Value,100
13536.0,85,179,34482.9,4,5,5,455,High Value,100
13538.0,118,25,12808.5,3,2,4,324,Other,15
13539.0,161,37,6313.4,2,3,3,233,Other,15
13544.0,115,87,2914.1,3,4,2,342,Other,15
13546.0,88,98,6269.9,4,4,3,443,Other,15
13548.0,172,124,6824.099999999999,2,5,3,253,Other,15
13549.0,101,51,9182.0,4,3,3,433,Other,15
13551.0,395,4,918.0,1,1,1,111,Low Value,10
13552.0,142,109,37400.7,2,4,5,245,Frequent,70
13555.0,149,136,41492.8,2,5,5,255,Frequent,70
13557.0,104,34,5840.6,3,3,3,333,Other,15
13558.0,99,175,6050.6,4,5,3,453,Other,15
13560.0,386,33,1743.7,1,3,1,131,Other,15
13561.0,291,14,1418.6,1,2,1,121,Low Value,10
13562.0,157,82,17993.3,2,4,4,244,Frequent,70
13563.0,160,49,7775.3,2,3,3,233,Other,15
13564.0,2,83,17490.2,5,4,4,544,High Value,100
13565.0,95,38,2402.2,4,3,1,431,Other,15
13566.0,116,176,8747.1,3,5,3,353,Other,15
13568.0,249,44,1928.5,1,3,1,131,Other,15
13569.0,16,85,3737.5,5,4,2,542,Other,15
13570.0,319,27,2394.9,1,2,1,121,Low Value,10
13571.0,88,314,19470.5,4,5,4,454,High Value,100
13572.0,281,33,13842.5,1,3,4,134,Other,15
13573.0,126,23,2626.3,3,2,2,322,Other,15
13575.0,99,46,7320.7,4,3,3,433,Other,15
13576.0,21,126,67173.4,5,5,5,555,High Value,100
13577.0,101,83,16876.0,4,4,4,444,High Value,100
13579.0,18,23,4670.4,5,2,2,522,Recent,50
13581.0,386,10,1180.0,1,1,1,111,Low Value,10
13583.0,231,53,7810.3,1,3,3,133,Other,15
13584.0,382,24,1424.0,1,2,1,121,Low Value,10
13587.0,139,8,7124.0,3,1,3,313,Other,15
13588.0,91,166,23656.5,4,5,5,455,High Value,100
13589.0,90,21,3796.5,4,2,2,422,Recent,50
13590.0,87,87,19819.2,4,4,4,444,High Value,100
13591.0,140,58,11171.3,2,3,4,234,Other,15
13592.0,111,16,2479.6,3,2,1,321,Other,15
13593.0,185,128,20370.8,2,5,4,254,Frequent,70
13594.0,128,26,3969.7,3,2,2,322,Other,15
13596.0,88,166,6970.4,4,5,3,453,Other,15
13598.0,124,40,1801.7,3,3,1,331,Other,15
13599.0,15,247,51536.7,5,5,5,555,High Value,100
13600.0,388,19,2195.2,1,2,1,121,Low Value,10
13601.0,120,99,6933.2,3,4,3,343,Other,15
13602.0,140,23,4288.9,2,2,2,222,Low Value,10
13603.0,103,27,1643.4,4,2,1,421,Recent,50
13606.0,104,43,2805.4,3,3,2,332,Other,15
13607.0,116,98,6780.1,3,4,3,343,Other,15
13610.0,88,226,11318.8,4,5,4,454,High Value,100
13611.0,8,74,11718.0,5,4,4,544,High Value,100
13614.0,100,201,16104.6,4,5,4,454,High Value,100
13615.0,394,23,4176.9,1,2,2,122,Low Value,10
13617.0,116,44,5441.8,3,3,3,333,Other,15
13618.0,249,13,1773.3999999999999,1,1,1,111,Low Value,10
13621.0,192,19,2138.5,2,2,1,221,Low Value,10
13623.0,106,81,7477.8,3,4,3,343,Other,15
13626.0,328,19,2572.3,1,2,2,122,Low Value,10
13627.0,6,92,16384.7,5,4,4,544,High Value,100
13629.0,99,59,77923.59999999999,4,4,5,445,High Value,100
13630.0,151,71,20317.8,2,4,4,244,Frequent,70
13631.0,175,11,30704.2,2,1,5,215,Other,15
13632.0,100,146,21212.7,4,5,5,455,High Value,100
13634.0,109,188,15751.6,3,5,4,354,Other,15
13635.0,144,62,10710.3,2,4,4,244,Frequent,70
13636.0,113,63,9491.2,3,4,4,344,Other,15
13637.0,128,101,8105.0,3,4,3,343,Other,15
13638.0,91,8,1226.3999999999999,4,1,1,411,Recent,50
13639.0,150,40,10333.4,2,3,4,234,Other,15
13642.0,291,66,3548.0,1,4,2,142,Other,15
13643.0,107,28,5194.4,3,2,3,323,Other,15
13644.0,93,146,26242.6,4,5,5,455,High Value,100
13645.0,196,5,2521.0,2,1,2,212,Low Value,10
13647.0,85,79,16781.2,4,4,4,444,High Value,100
13649.0,15,23,3466.0,5,2,2,522,Recent,50
13650.0,93,96,18363.4,4,4,4,444,High Value,100
13651.0,111,6,942.0,3,1,1,311,Other,15
13652.0,17,63,10950.8,5,4,4,544,High Value,100
13654.0,118,166,27073.3,3,5,5,355,Other,15
13655.0,190,56,9329.7,2,3,3,233,Other,15
13656.0,240,49,3796.5,1,3,2,132,Other,15
13657.0,86,16,3821.4,4,2,2,422,Recent,50
13658.0,85,108,26391.7,4,4,5,445,High Value,100
13659.0,281,104,15732.0,1,4,4,144,Frequent,70
13662.0,161,53,8977.6,2,3,3,233,Other,15
13663.0,256,13,1894.7,1,1,1,111,Low Value,10
13666.0,136,12,846.5,3,1,1,311,Other,15
13667.0,226,87,3050.2,2,4,2,242,Other,15
13668.0,21,470,63635.9,5,5,5,555,High Value,100
13669.0,126,9,2185.5,3,1,1,311,Other,15
13670.0,151,25,3497.0,2,2,2,222,Low Value,10
13672.0,377,6,1863.8999999999999,1,1,1,111,Low Value,10
13673.0,94,65,3969.2,4,4,2,442,Other,15
13675.0,227,25,4868.2,2,2,2,222,Low Value,10
13678.0,227,16,2326.0,2,2,1,221,Low Value,10
13680.0,115,195,37224.2,3,5,5,355,Other,15
13681.0,93,57,8278.3,4,3,3,433,Other,15
13682.0,263,3,595.0,1,1,1,111,Low Value,10
13684.0,361,30,672.3,1,3,1,131,Other,15
13685.0,121,39,31194.4,3,3,5,335,Other,15
13686.0,258,8,720.0,1,1,1,111,Low Value,10
13689.0,139,6,9099.999999999998,3,1,3,313,Other,15
13690.0,135,9,1722.5,3,1,1,311,Other,15
13692.0,100,53,14883.2,4,3,4,434,Other,15
13694.0,6,568,650396.2,5,5,5,555,High Value,100
13695.0,107,90,25041.3,3,4,5,345,Other,15
13697.0,114,12,1513.0,3,1,1,311,Other,15
13699.0,230,14,3085.8,2,2,2,222,Low Value,10
13700.0,103,197,22651.2,4,5,5,455,High Value,100
